iter 72000 || ARM_L Loss: 0.4017 ARM_C Loss: 1.3362 ODM_L Loss: 0.6022 ODM_C Loss: 1.3694 Total:3.7096 || lr:0.000100 || Saving state, iter: 72000
iter 178800 || ARM_L Loss: 0.2134 ARM_C Loss: 0.7401 ODM_L Loss: 0.2584 ODM_C Loss: 0.9891 Total:2.2010 || lr:0.000010 || timer: 0.3324 sec.
iter 178900 || ARM_L Loss: 0.2561 ARM_C Loss: 1.0115 ODM_L Loss: 0.4548 ODM_C Loss: 1.1350 Total:2.8573 || lr:0.000010 || timer: 0.3546 sec.
iter 179000 || ARM_L Loss: 0.3819 ARM_C Loss: 0.9104 ODM_L Loss: 0.4429 ODM_C Loss: 0.9593 Total:2.6945 || lr:0.000010 || timer: 0.3051 sec.
iter 179100 || ARM_L Loss: 0.4594 ARM_C Loss: 1.0275 ODM_L Loss: 0.5404 ODM_C Loss: 0.9612 Total:2.9885 || lr:0.000010 || timer: 0.3428 sec.
iter 179200 || ARM_L Loss: 0.2702 ARM_C Loss: 0.7668 ODM_L Loss: 0.3593 ODM_C Loss: 0.9042 Total:2.3006 || lr:0.000010 || timer: 0.3180 sec.
iter 179300 || ARM_L Loss: 0.3790 ARM_C Loss: 0.7580 ODM_L Loss: 0.4186 ODM_C Loss: 0.7969 Total:2.3525 || lr:0.000010 || timer: 0.3146 sec.
iter 179400 || ARM_L Loss: 0.5154 ARM_C Loss: 1.0698 ODM_L Loss: 0.5670 ODM_C Loss: 0.8961 Total:3.0483 || lr:0.000010 || timer: 0.3206 sec.
iter 179500 || ARM_L Loss: 0.2783 ARM_C Loss: 0.8902 ODM_L Loss: 0.4088 ODM_C Loss: 0.8479 Total:2.4252 || lr:0.000010 || timer: 0.3107 sec.
iter 179600 || ARM_L Loss: 0.5245 ARM_C Loss: 0.9840 ODM_L Loss: 0.5400 ODM_C Loss: 1.0016 Total:3.0501 || lr:0.000010 || timer: 0.2833 sec.
iter 179700 || ARM_L Loss: 0.3501 ARM_C Loss: 0.9082 ODM_L Loss: 0.4639 ODM_C Loss: 0.9455 Total:2.6677 || lr:0.000010 || timer: 0.3165 sec.
iter 179800 || ARM_L Loss: 0.2593 ARM_C Loss: 0.8980 ODM_L Loss: 0.4281 ODM_C Loss: 0.7757 Total:2.3611 || lr:0.000010 || timer: 0.2883 sec.
iter 179900 || ARM_L Loss: 0.4569 ARM_C Loss: 1.0605 ODM_L Loss: 0.5881 ODM_C Loss: 1.1860 Total:3.2914 || lr:0.000010 || timer: 0.3340 sec.
iter 180000 || ARM_L Loss: 0.4116 ARM_C Loss: 0.8851 ODM_L Loss: 0.5489 ODM_C Loss: 1.0124 Total:2.8580 || lr:0.000010 || Saving state, iter: 180000
timer: 0.3384 sec.
iter 180100 || ARM_L Loss: 0.3634 ARM_C Loss: 0.9315 ODM_L Loss: 0.5177 ODM_C Loss: 0.8402 Total:2.6528 || lr:0.000010 || timer: 0.3028 sec.
iter 180200 || ARM_L Loss: 0.4377 ARM_C Loss: 1.0667 ODM_L Loss: 0.5107 ODM_C Loss: 0.9169 Total:2.9320 || lr:0.000010 || timer: 0.2999 sec.
iter 180300 || ARM_L Loss: 0.4702 ARM_C Loss: 1.0204 ODM_L Loss: 0.5568 ODM_C Loss: 1.0267 Total:3.0741 || lr:0.000010 || timer: 0.3074 sec.
iter 180400 || ARM_L Loss: 0.5681 ARM_C Loss: 1.0994 ODM_L Loss: 0.5213 ODM_C Loss: 0.9157 Total:3.1044 || lr:0.000010 || timer: 0.3169 sec.
iter 180500 || ARM_L Loss: 0.2714 ARM_C Loss: 0.9189 ODM_L Loss: 0.3973 ODM_C Loss: 0.9851 Total:2.5727 || lr:0.000010 || timer: 0.3621 sec.
iter 180600 || ARM_L Loss: 0.4444 ARM_C Loss: 0.9823 ODM_L Loss: 0.4584 ODM_C Loss: 0.9128 Total:2.7979 || lr:0.000010 || timer: 0.3118 sec.
iter 180700 || ARM_L Loss: 0.3346 ARM_C Loss: 0.8296 ODM_L Loss: 0.4704 ODM_C Loss: 0.7941 Total:2.4287 || lr:0.000010 || timer: 0.3123 sec.
iter 180800 || ARM_L Loss: 0.4855 ARM_C Loss: 1.0833 ODM_L Loss: 0.6653 ODM_C Loss: 1.2317 Total:3.4658 || lr:0.000010 || timer: 0.3089 sec.
iter 180900 || ARM_L Loss: 0.5947 ARM_C Loss: 1.0744 ODM_L Loss: 0.5851 ODM_C Loss: 0.9199 Total:3.1741 || lr:0.000010 || timer: 0.3442 sec.
iter 181000 || ARM_L Loss: 0.5753 ARM_C Loss: 1.2135 ODM_L Loss: 0.7096 ODM_C Loss: 1.1520 Total:3.6504 || lr:0.000010 || timer: 0.3348 sec.
iter 181100 || ARM_L Loss: 0.6170 ARM_C Loss: 1.1693 ODM_L Loss: 0.5419 ODM_C Loss: 1.0519 Total:3.3801 || lr:0.000010 || timer: 0.3328 sec.
iter 181200 || ARM_L Loss: 0.7281 ARM_C Loss: 1.2764 ODM_L Loss: 0.7250 ODM_C Loss: 1.0953 Total:3.8249 || lr:0.000010 || timer: 0.3123 sec.
iter 181300 || ARM_L Loss: 0.4972 ARM_C Loss: 1.1302 ODM_L Loss: 0.5277 ODM_C Loss: 0.9251 Total:3.0802 || lr:0.000010 || timer: 0.2977 sec.
iter 181400 || ARM_L Loss: 0.5702 ARM_C Loss: 1.2423 ODM_L Loss: 0.6280 ODM_C Loss: 0.9479 Total:3.3883 || lr:0.000010 || timer: 0.3038 sec.
iter 181500 || ARM_L Loss: 0.5958 ARM_C Loss: 1.2217 ODM_L Loss: 0.6362 ODM_C Loss: 1.0773 Total:3.5310 || lr:0.000010 || timer: 0.3604 sec.
iter 181600 || ARM_L Loss: 0.4231 ARM_C Loss: 1.0042 ODM_L Loss: 0.5889 ODM_C Loss: 1.1033 Total:3.1196 || lr:0.000010 || timer: 0.3090 sec.
iter 181700 || ARM_L Loss: 0.3292 ARM_C Loss: 0.8811 ODM_L Loss: 0.3966 ODM_C Loss: 0.8525 Total:2.4593 || lr:0.000010 || timer: 0.3168 sec.
iter 181800 || ARM_L Loss: 0.2687 ARM_C Loss: 0.7743 ODM_L Loss: 0.5073 ODM_C Loss: 0.9305 Total:2.4808 || lr:0.000010 || timer: 0.2900 sec.
iter 181900 || ARM_L Loss: 0.3759 ARM_C Loss: 0.9911 ODM_L Loss: 0.5537 ODM_C Loss: 0.8477 Total:2.7683 || lr:0.000010 || timer: 0.3021 sec.
iter 182000 || ARM_L Loss: 0.4191 ARM_C Loss: 0.9413 ODM_L Loss: 0.5183 ODM_C Loss: 0.9052 Total:2.7838 || lr:0.000010 || timer: 0.3396 sec.
iter 182100 || ARM_L Loss: 0.4735 ARM_C Loss: 1.0051 ODM_L Loss: 0.5848 ODM_C Loss: 1.0923 Total:3.1558 || lr:0.000010 || timer: 0.3336 sec.
iter 182200 || ARM_L Loss: 0.6440 ARM_C Loss: 1.2511 ODM_L Loss: 0.6980 ODM_C Loss: 1.0724 Total:3.6655 || lr:0.000010 || timer: 0.3355 sec.
iter 182300 || ARM_L Loss: 0.3942 ARM_C Loss: 1.1824 ODM_L Loss: 0.5323 ODM_C Loss: 0.9917 Total:3.1005 || lr:0.000010 || timer: 0.3200 sec.
iter 182400 || ARM_L Loss: 0.6682 ARM_C Loss: 1.2239 ODM_L Loss: 0.7920 ODM_C Loss: 1.1524 Total:3.8366 || lr:0.000010 || timer: 0.3015 sec.
iter 182500 || ARM_L Loss: 0.3275 ARM_C Loss: 0.9449 ODM_L Loss: 0.5653 ODM_C Loss: 0.9710 Total:2.8088 || lr:0.000010 || timer: 0.3023 sec.
iter 182600 || ARM_L Loss: 0.3826 ARM_C Loss: 0.9701 ODM_L Loss: 0.5334 ODM_C Loss: 0.8984 Total:2.7845 || lr:0.000010 || timer: 0.3179 sec.
iter 182700 || ARM_L Loss: 0.3488 ARM_C Loss: 0.8483 ODM_L Loss: 0.4353 ODM_C Loss: 0.7820 Total:2.4143 || lr:0.000010 || timer: 0.3307 sec.
iter 182800 || ARM_L Loss: 0.4614 ARM_C Loss: 1.0844 ODM_L Loss: 0.5916 ODM_C Loss: 0.9113 Total:3.0486 || lr:0.000010 || timer: 0.3486 sec.
iter 182900 || ARM_L Loss: 0.8039 ARM_C Loss: 1.3044 ODM_L Loss: 0.8058 ODM_C Loss: 1.1462 Total:4.0603 || lr:0.000010 || timer: 0.3386 sec.
iter 183000 || ARM_L Loss: 0.5225 ARM_C Loss: 1.0751 ODM_L Loss: 0.6305 ODM_C Loss: 0.9146 Total:3.1428 || lr:0.000010 || timer: 0.3260 sec.
iter 183100 || ARM_L Loss: 0.4240 ARM_C Loss: 1.1484 ODM_L Loss: 0.4993 ODM_C Loss: 0.9348 Total:3.0065 || lr:0.000010 || timer: 0.3014 sec.
iter 183200 || ARM_L Loss: 0.5267 ARM_C Loss: 1.0624 ODM_L Loss: 0.6034 ODM_C Loss: 1.0554 Total:3.2479 || lr:0.000010 || timer: 0.3100 sec.
iter 183300 || ARM_L Loss: 0.5243 ARM_C Loss: 1.2648 ODM_L Loss: 0.5043 ODM_C Loss: 1.0277 Total:3.3211 || lr:0.000010 || timer: 0.3022 sec.
iter 183400 || ARM_L Loss: 0.3971 ARM_C Loss: 0.9817 ODM_L Loss: 0.4684 ODM_C Loss: 0.8812 Total:2.7285 || lr:0.000010 || timer: 0.2917 sec.
iter 183500 || ARM_L Loss: 0.4821 ARM_C Loss: 1.2169 ODM_L Loss: 0.6621 ODM_C Loss: 1.2266 Total:3.5876 || lr:0.000010 || timer: 0.3274 sec.
iter 183600 || ARM_L Loss: 0.4499 ARM_C Loss: 1.1111 ODM_L Loss: 0.5704 ODM_C Loss: 0.9544 Total:3.0858 || lr:0.000010 || timer: 0.3154 sec.
iter 183700 || ARM_L Loss: 0.4000 ARM_C Loss: 1.0866 ODM_L Loss: 0.5047 ODM_C Loss: 1.0988 Total:3.0901 || lr:0.000010 || timer: 0.3104 sec.
iter 183800 || ARM_L Loss: 0.2666 ARM_C Loss: 0.9128 ODM_L Loss: 0.3799 ODM_C Loss: 0.8835 Total:2.4428 || lr:0.000010 || timer: 0.3456 sec.
iter 183900 || ARM_L Loss: 0.5046 ARM_C Loss: 1.1157 ODM_L Loss: 0.5404 ODM_C Loss: 0.9381 Total:3.0989 || lr:0.000010 || timer: 0.3698 sec.
iter 184000 || ARM_L Loss: 0.5111 ARM_C Loss: 1.2051 ODM_L Loss: 0.5336 ODM_C Loss: 1.0472 Total:3.2970 || lr:0.000010 || Saving state, iter: 184000
timer: 0.3624 sec.
iter 184100 || ARM_L Loss: 0.3937 ARM_C Loss: 0.8624 ODM_L Loss: 0.4682 ODM_C Loss: 0.8751 Total:2.5993 || lr:0.000010 || timer: 0.2991 sec.
iter 184200 || ARM_L Loss: 0.5424 ARM_C Loss: 1.0580 ODM_L Loss: 0.6453 ODM_C Loss: 1.0996 Total:3.3453 || lr:0.000010 || timer: 0.3189 sec.
iter 184300 || ARM_L Loss: 0.5618 ARM_C Loss: 1.1704 ODM_L Loss: 0.7591 ODM_C Loss: 1.0880 Total:3.5794 || lr:0.000010 || timer: 0.3488 sec.
iter 184400 || ARM_L Loss: 0.3288 ARM_C Loss: 1.0192 ODM_L Loss: 0.4805 ODM_C Loss: 1.0330 Total:2.8615 || lr:0.000010 || timer: 0.3014 sec.
iter 184500 || ARM_L Loss: 0.4369 ARM_C Loss: 1.0383 ODM_L Loss: 0.5524 ODM_C Loss: 0.9390 Total:2.9666 || lr:0.000010 || timer: 0.3246 sec.
iter 184600 || ARM_L Loss: 0.5506 ARM_C Loss: 1.1553 ODM_L Loss: 0.5504 ODM_C Loss: 0.9642 Total:3.2204 || lr:0.000010 || timer: 0.3182 sec.
iter 184700 || ARM_L Loss: 0.4352 ARM_C Loss: 1.0838 ODM_L Loss: 0.5726 ODM_C Loss: 0.9564 Total:3.0481 || lr:0.000010 || timer: 0.2942 sec.
iter 184800 || ARM_L Loss: 0.4290 ARM_C Loss: 0.8666 ODM_L Loss: 0.4988 ODM_C Loss: 0.9409 Total:2.7353 || lr:0.000010 || timer: 0.3019 sec.
iter 184900 || ARM_L Loss: 0.4270 ARM_C Loss: 1.1076 ODM_L Loss: 0.5343 ODM_C Loss: 0.9669 Total:3.0358 || lr:0.000010 || timer: 0.3363 sec.
iter 185000 || ARM_L Loss: 0.4252 ARM_C Loss: 1.0066 ODM_L Loss: 0.4919 ODM_C Loss: 0.9832 Total:2.9069 || lr:0.000010 || timer: 0.2978 sec.
iter 185100 || ARM_L Loss: 0.4614 ARM_C Loss: 1.1325 ODM_L Loss: 0.5705 ODM_C Loss: 0.9395 Total:3.1039 || lr:0.000010 || timer: 0.3012 sec.
iter 185200 || ARM_L Loss: 0.4153 ARM_C Loss: 1.0760 ODM_L Loss: 0.5222 ODM_C Loss: 1.0222 Total:3.0358 || lr:0.000010 || timer: 0.3328 sec.
iter 185300 || ARM_L Loss: 0.6386 ARM_C Loss: 1.0356 ODM_L Loss: 0.6610 ODM_C Loss: 0.9880 Total:3.3231 || lr:0.000010 || timer: 0.2904 sec.
iter 185400 || ARM_L Loss: 0.2605 ARM_C Loss: 0.8402 ODM_L Loss: 0.3943 ODM_C Loss: 0.8274 Total:2.3223 || lr:0.000010 || timer: 0.3287 sec.
iter 185500 || ARM_L Loss: 0.7456 ARM_C Loss: 1.2456 ODM_L Loss: 0.6218 ODM_C Loss: 1.0331 Total:3.6461 || lr:0.000010 || timer: 0.3203 sec.
iter 185600 || ARM_L Loss: 0.5204 ARM_C Loss: 1.1233 ODM_L Loss: 0.7600 ODM_C Loss: 1.2966 Total:3.7002 || lr:0.000010 || timer: 0.3036 sec.
iter 185700 || ARM_L Loss: 0.2812 ARM_C Loss: 1.0902 ODM_L Loss: 0.3516 ODM_C Loss: 0.9066 Total:2.6296 || lr:0.000010 || timer: 0.3098 sec.
iter 185800 || ARM_L Loss: 0.4053 ARM_C Loss: 0.9222 ODM_L Loss: 0.4935 ODM_C Loss: 0.9346 Total:2.7556 || lr:0.000010 || timer: 0.3692 sec.
iter 185900 || ARM_L Loss: 0.5670 ARM_C Loss: 1.1717 ODM_L Loss: 0.6022 ODM_C Loss: 1.0194 Total:3.3603 || lr:0.000010 || timer: 0.3361 sec.
iter 186000 || ARM_L Loss: 0.7755 ARM_C Loss: 1.3442 ODM_L Loss: 0.7188 ODM_C Loss: 1.2548 Total:4.0933 || lr:0.000010 || timer: 0.2865 sec.
iter 186100 || ARM_L Loss: 0.4836 ARM_C Loss: 1.0616 ODM_L Loss: 0.5548 ODM_C Loss: 1.0518 Total:3.1519 || lr:0.000010 || timer: 0.3096 sec.
iter 186200 || ARM_L Loss: 0.4188 ARM_C Loss: 1.0353 ODM_L Loss: 0.5821 ODM_C Loss: 1.0286 Total:3.0647 || lr:0.000010 || timer: 0.3215 sec.
iter 186300 || ARM_L Loss: 0.4242 ARM_C Loss: 1.1291 ODM_L Loss: 0.5111 ODM_C Loss: 0.9154 Total:2.9798 || lr:0.000010 || timer: 0.2923 sec.
iter 186400 || ARM_L Loss: 0.3997 ARM_C Loss: 1.0105 ODM_L Loss: 0.4533 ODM_C Loss: 0.9971 Total:2.8606 || lr:0.000010 || timer: 0.2976 sec.
iter 186500 || ARM_L Loss: 0.4328 ARM_C Loss: 0.9924 ODM_L Loss: 0.5032 ODM_C Loss: 0.9244 Total:2.8528 || lr:0.000010 || timer: 0.3321 sec.
iter 186600 || ARM_L Loss: 0.3760 ARM_C Loss: 0.9657 ODM_L Loss: 0.4774 ODM_C Loss: 1.0503 Total:2.8694 || lr:0.000010 || timer: 0.3220 sec.
iter 186700 || ARM_L Loss: 0.5530 ARM_C Loss: 1.1290 ODM_L Loss: 0.6859 ODM_C Loss: 1.2096 Total:3.5774 || lr:0.000010 || timer: 0.2886 sec.
iter 186800 || ARM_L Loss: 0.3650 ARM_C Loss: 0.8490 ODM_L Loss: 0.4881 ODM_C Loss: 1.0285 Total:2.7306 || lr:0.000010 || timer: 0.3567 sec.
iter 186900 || ARM_L Loss: 0.2952 ARM_C Loss: 0.7479 ODM_L Loss: 0.4017 ODM_C Loss: 0.7785 Total:2.2233 || lr:0.000010 || timer: 0.3155 sec.
iter 187000 || ARM_L Loss: 0.3645 ARM_C Loss: 0.8439 ODM_L Loss: 0.5016 ODM_C Loss: 1.1208 Total:2.8308 || lr:0.000010 || timer: 0.3154 sec.
iter 187100 || ARM_L Loss: 0.6123 ARM_C Loss: 1.2577 ODM_L Loss: 0.6595 ODM_C Loss: 1.1580 Total:3.6876 || lr:0.000010 || timer: 0.3073 sec.
iter 187200 || ARM_L Loss: 0.4389 ARM_C Loss: 1.0535 ODM_L Loss: 0.6118 ODM_C Loss: 1.0834 Total:3.1875 || lr:0.000010 || timer: 0.3337 sec.
iter 187300 || ARM_L Loss: 0.6539 ARM_C Loss: 1.3430 ODM_L Loss: 0.7853 ODM_C Loss: 1.2644 Total:4.0466 || lr:0.000010 || timer: 0.2905 sec.
iter 187400 || ARM_L Loss: 0.4784 ARM_C Loss: 1.0407 ODM_L Loss: 0.4166 ODM_C Loss: 0.8741 Total:2.8098 || lr:0.000010 || timer: 0.3430 sec.
iter 187500 || ARM_L Loss: 0.3882 ARM_C Loss: 1.2352 ODM_L Loss: 0.5862 ODM_C Loss: 1.2925 Total:3.5022 || lr:0.000010 || timer: 0.3341 sec.
iter 187600 || ARM_L Loss: 0.5633 ARM_C Loss: 0.8848 ODM_L Loss: 0.5967 ODM_C Loss: 0.8926 Total:2.9375 || lr:0.000010 || timer: 0.3399 sec.
iter 187700 || ARM_L Loss: 0.3809 ARM_C Loss: 1.0617 ODM_L Loss: 0.4973 ODM_C Loss: 1.1181 Total:3.0580 || lr:0.000010 || timer: 0.3151 sec.
iter 187800 || ARM_L Loss: 0.2985 ARM_C Loss: 0.8018 ODM_L Loss: 0.4144 ODM_C Loss: 0.8520 Total:2.3667 || lr:0.000010 || timer: 0.3461 sec.
iter 187900 || ARM_L Loss: 0.3695 ARM_C Loss: 0.9639 ODM_L Loss: 0.5631 ODM_C Loss: 0.9371 Total:2.8336 || lr:0.000010 || timer: 0.3001 sec.
iter 188000 || ARM_L Loss: 0.2953 ARM_C Loss: 0.8846 ODM_L Loss: 0.4608 ODM_C Loss: 0.8104 Total:2.4511 || lr:0.000010 || Saving state, iter: 188000
timer: 0.2848 sec.
iter 188100 || ARM_L Loss: 0.5341 ARM_C Loss: 1.1301 ODM_L Loss: 0.6924 ODM_C Loss: 1.2278 Total:3.5844 || lr:0.000010 || timer: 0.3318 sec.
iter 188200 || ARM_L Loss: 0.3911 ARM_C Loss: 1.0343 ODM_L Loss: 0.5187 ODM_C Loss: 0.9818 Total:2.9259 || lr:0.000010 || timer: 0.3127 sec.
iter 188300 || ARM_L Loss: 0.3301 ARM_C Loss: 0.9298 ODM_L Loss: 0.4514 ODM_C Loss: 1.1329 Total:2.8441 || lr:0.000010 || timer: 0.2973 sec.
iter 188400 || ARM_L Loss: 0.4686 ARM_C Loss: 1.0139 ODM_L Loss: 0.5812 ODM_C Loss: 1.0110 Total:3.0746 || lr:0.000010 || timer: 0.3348 sec.
iter 188500 || ARM_L Loss: 0.5467 ARM_C Loss: 1.2289 ODM_L Loss: 0.6247 ODM_C Loss: 0.9116 Total:3.3120 || lr:0.000010 || timer: 0.3189 sec.
iter 188600 || ARM_L Loss: 0.3833 ARM_C Loss: 0.9491 ODM_L Loss: 0.4894 ODM_C Loss: 0.9123 Total:2.7341 || lr:0.000010 || timer: 0.3237 sec.
iter 188700 || ARM_L Loss: 0.4524 ARM_C Loss: 1.2022 ODM_L Loss: 0.5627 ODM_C Loss: 1.3189 Total:3.5363 || lr:0.000010 || timer: 0.3171 sec.
iter 188800 || ARM_L Loss: 0.4018 ARM_C Loss: 1.2024 ODM_L Loss: 0.5346 ODM_C Loss: 0.9744 Total:3.1132 || lr:0.000010 || timer: 0.2954 sec.
iter 188900 || ARM_L Loss: 0.4890 ARM_C Loss: 1.0392 ODM_L Loss: 0.6071 ODM_C Loss: 0.9672 Total:3.1025 || lr:0.000010 || timer: 0.3387 sec.
iter 189000 || ARM_L Loss: 0.4359 ARM_C Loss: 1.0546 ODM_L Loss: 0.6000 ODM_C Loss: 1.1869 Total:3.2774 || lr:0.000010 || timer: 0.3184 sec.
iter 189100 || ARM_L Loss: 0.2793 ARM_C Loss: 0.8700 ODM_L Loss: 0.4578 ODM_C Loss: 1.2958 Total:2.9029 || lr:0.000010 || timer: 0.3179 sec.
iter 189200 || ARM_L Loss: 0.5003 ARM_C Loss: 1.1415 ODM_L Loss: 0.5819 ODM_C Loss: 0.9944 Total:3.2180 || lr:0.000010 || timer: 0.2997 sec.
iter 189300 || ARM_L Loss: 0.3090 ARM_C Loss: 0.8908 ODM_L Loss: 0.3711 ODM_C Loss: 0.8933 Total:2.4642 || lr:0.000010 || timer: 0.3084 sec.
iter 189400 || ARM_L Loss: 0.3510 ARM_C Loss: 0.9351 ODM_L Loss: 0.4963 ODM_C Loss: 1.0098 Total:2.7922 || lr:0.000010 || timer: 0.3056 sec.
iter 189500 || ARM_L Loss: 0.7756 ARM_C Loss: 1.4918 ODM_L Loss: 0.8877 ODM_C Loss: 1.3596 Total:4.5146 || lr:0.000010 || timer: 0.3560 sec.
iter 189600 || ARM_L Loss: 0.4627 ARM_C Loss: 1.0383 ODM_L Loss: 0.5078 ODM_C Loss: 0.8905 Total:2.8994 || lr:0.000010 || timer: 0.3018 sec.
iter 189700 || ARM_L Loss: 0.5132 ARM_C Loss: 1.1317 ODM_L Loss: 0.5414 ODM_C Loss: 1.2109 Total:3.3971 || lr:0.000010 || timer: 0.3070 sec.
iter 189800 || ARM_L Loss: 0.4349 ARM_C Loss: 0.9887 ODM_L Loss: 0.5669 ODM_C Loss: 0.9742 Total:2.9647 || lr:0.000010 || timer: 0.3491 sec.
iter 189900 || ARM_L Loss: 0.4803 ARM_C Loss: 0.9833 ODM_L Loss: 0.5084 ODM_C Loss: 1.0137 Total:2.9858 || lr:0.000010 || timer: 0.3189 sec.
iter 190000 || ARM_L Loss: 0.3801 ARM_C Loss: 1.0338 ODM_L Loss: 0.4261 ODM_C Loss: 0.9185 Total:2.7585 || lr:0.000010 || timer: 0.3190 sec.
iter 190100 || ARM_L Loss: 0.3582 ARM_C Loss: 0.8574 ODM_L Loss: 0.4085 ODM_C Loss: 0.9767 Total:2.6008 || lr:0.000010 || timer: 0.3263 sec.
iter 190200 || ARM_L Loss: 0.4105 ARM_C Loss: 0.8953 ODM_L Loss: 0.5141 ODM_C Loss: 0.9590 Total:2.7790 || lr:0.000010 || timer: 0.3261 sec.
iter 190300 || ARM_L Loss: 0.6295 ARM_C Loss: 1.1427 ODM_L Loss: 0.6656 ODM_C Loss: 0.9514 Total:3.3891 || lr:0.000010 || timer: 0.3122 sec.
iter 190400 || ARM_L Loss: 0.6285 ARM_C Loss: 1.1877 ODM_L Loss: 0.6833 ODM_C Loss: 1.2279 Total:3.7273 || lr:0.000010 || timer: 0.3117 sec.
iter 190500 || ARM_L Loss: 0.4146 ARM_C Loss: 0.9214 ODM_L Loss: 0.5273 ODM_C Loss: 0.9314 Total:2.7947 || lr:0.000010 || timer: 0.3313 sec.
iter 190600 || ARM_L Loss: 0.2543 ARM_C Loss: 0.8587 ODM_L Loss: 0.3829 ODM_C Loss: 0.8248 Total:2.3208 || lr:0.000010 || timer: 0.3226 sec.
iter 190700 || ARM_L Loss: 0.3727 ARM_C Loss: 0.9115 ODM_L Loss: 0.4643 ODM_C Loss: 0.7269 Total:2.4753 || lr:0.000010 || timer: 0.2993 sec.
iter 190800 || ARM_L Loss: 0.4676 ARM_C Loss: 0.9983 ODM_L Loss: 0.6516 ODM_C Loss: 0.9926 Total:3.1100 || lr:0.000010 || timer: 0.2843 sec.
iter 190900 || ARM_L Loss: 0.5070 ARM_C Loss: 1.0110 ODM_L Loss: 0.4923 ODM_C Loss: 1.0793 Total:3.0896 || lr:0.000010 || timer: 0.3003 sec.
iter 191000 || ARM_L Loss: 0.5197 ARM_C Loss: 1.1902 ODM_L Loss: 0.6392 ODM_C Loss: 1.1139 Total:3.4631 || lr:0.000010 || timer: 0.3115 sec.
iter 191100 || ARM_L Loss: 0.3432 ARM_C Loss: 0.9963 ODM_L Loss: 0.5161 ODM_C Loss: 1.0582 Total:2.9138 || lr:0.000010 || timer: 0.2960 sec.
iter 191200 || ARM_L Loss: 0.3396 ARM_C Loss: 1.1268 ODM_L Loss: 0.5304 ODM_C Loss: 0.9806 Total:2.9774 || lr:0.000010 || timer: 0.2925 sec.
iter 191300 || ARM_L Loss: 0.2925 ARM_C Loss: 0.8205 ODM_L Loss: 0.4002 ODM_C Loss: 0.9888 Total:2.5021 || lr:0.000010 || timer: 0.3230 sec.
iter 191400 || ARM_L Loss: 0.5353 ARM_C Loss: 1.1754 ODM_L Loss: 0.6614 ODM_C Loss: 0.9769 Total:3.3489 || lr:0.000010 || timer: 0.3036 sec.
iter 191500 || ARM_L Loss: 0.5098 ARM_C Loss: 1.0699 ODM_L Loss: 0.6522 ODM_C Loss: 1.1676 Total:3.3994 || lr:0.000010 || timer: 0.2994 sec.
iter 191600 || ARM_L Loss: 0.5824 ARM_C Loss: 1.1595 ODM_L Loss: 0.6450 ODM_C Loss: 1.0491 Total:3.4360 || lr:0.000010 || timer: 0.3130 sec.
iter 191700 || ARM_L Loss: 0.2933 ARM_C Loss: 0.7752 ODM_L Loss: 0.4129 ODM_C Loss: 0.9322 Total:2.4135 || lr:0.000010 || timer: 0.3207 sec.
iter 191800 || ARM_L Loss: 0.2895 ARM_C Loss: 0.8688 ODM_L Loss: 0.3993 ODM_C Loss: 0.7316 Total:2.2892 || lr:0.000010 || timer: 0.3152 sec.
iter 191900 || ARM_L Loss: 0.3579 ARM_C Loss: 1.0065 ODM_L Loss: 0.4752 ODM_C Loss: 1.1549 Total:2.9945 || lr:0.000010 || timer: 0.2791 sec.
iter 192000 || ARM_L Loss: 0.5228 ARM_C Loss: 1.2083 ODM_L Loss: 0.6803 ODM_C Loss: 1.1102 Total:3.5217 || lr:0.000010 || Saving state, iter: 192000
timer: 0.3170 sec.
iter 192100 || ARM_L Loss: 0.3835 ARM_C Loss: 1.0313 ODM_L Loss: 0.5016 ODM_C Loss: 0.8607 Total:2.7771 || lr:0.000010 || timer: 0.3090 sec.
iter 192200 || ARM_L Loss: 0.5167 ARM_C Loss: 1.1945 ODM_L Loss: 0.6529 ODM_C Loss: 1.2423 Total:3.6063 || lr:0.000010 || timer: 0.2958 sec.
iter 192300 || ARM_L Loss: 0.5881 ARM_C Loss: 1.2164 ODM_L Loss: 0.6565 ODM_C Loss: 1.1572 Total:3.6183 || lr:0.000010 || timer: 0.3250 sec.
iter 192400 || ARM_L Loss: 0.5972 ARM_C Loss: 1.3221 ODM_L Loss: 0.7380 ODM_C Loss: 1.1101 Total:3.7673 || lr:0.000010 || timer: 0.3134 sec.
iter 192500 || ARM_L Loss: 0.5419 ARM_C Loss: 1.0985 ODM_L Loss: 0.5427 ODM_C Loss: 1.0453 Total:3.2284 || lr:0.000010 || timer: 0.2980 sec.
iter 192600 || ARM_L Loss: 0.2882 ARM_C Loss: 0.8983 ODM_L Loss: 0.4140 ODM_C Loss: 0.8945 Total:2.4949 || lr:0.000010 || timer: 0.3694 sec.
iter 192700 || ARM_L Loss: 0.5706 ARM_C Loss: 1.1868 ODM_L Loss: 0.6059 ODM_C Loss: 1.0114 Total:3.3747 || lr:0.000010 || timer: 0.3055 sec.
iter 192800 || ARM_L Loss: 0.5946 ARM_C Loss: 1.3649 ODM_L Loss: 0.6632 ODM_C Loss: 1.3654 Total:3.9881 || lr:0.000010 || timer: 0.3407 sec.
