iter 80000 || ARM_L Loss: 2.2328 ARM_C Loss: 4.4933 ODM_L Loss: 1.9139 ODM_C Loss: 12.0604 Total:20.7004 || lr:0.000100 || Saving state, iter: 80000
iter 122300 || ARM_L Loss: 0.8721 ARM_C Loss: 1.4976 ODM_L Loss: 0.7562 ODM_C Loss: 1.0695 Total:4.1953 || lr:0.000001 || timer: 0.4589 sec.
iter 122400 || ARM_L Loss: 0.8611 ARM_C Loss: 1.9743 ODM_L Loss: 0.7479 ODM_C Loss: 1.1502 Total:4.7335 || lr:0.000001 || timer: 0.5134 sec.
iter 122500 || ARM_L Loss: 0.8145 ARM_C Loss: 1.7216 ODM_L Loss: 0.6349 ODM_C Loss: 1.0369 Total:4.2079 || lr:0.000001 || timer: 0.4513 sec.
iter 122600 || ARM_L Loss: 0.7214 ARM_C Loss: 1.4999 ODM_L Loss: 0.5894 ODM_C Loss: 0.9042 Total:3.7149 || lr:0.000001 || timer: 0.4511 sec.
iter 122700 || ARM_L Loss: 0.8536 ARM_C Loss: 1.8133 ODM_L Loss: 0.7127 ODM_C Loss: 1.0221 Total:4.4016 || lr:0.000001 || timer: 0.4960 sec.
iter 122800 || ARM_L Loss: 0.8831 ARM_C Loss: 1.7552 ODM_L Loss: 0.7934 ODM_C Loss: 1.2153 Total:4.6469 || lr:0.000001 || timer: 0.4238 sec.
iter 122900 || ARM_L Loss: 0.7055 ARM_C Loss: 1.4975 ODM_L Loss: 0.4718 ODM_C Loss: 0.7790 Total:3.4537 || lr:0.000001 || timer: 0.4664 sec.
iter 123000 || ARM_L Loss: 0.8663 ARM_C Loss: 1.6746 ODM_L Loss: 0.8427 ODM_C Loss: 0.9805 Total:4.3642 || lr:0.000001 || timer: 0.4641 sec.
iter 123100 || ARM_L Loss: 0.6119 ARM_C Loss: 1.5338 ODM_L Loss: 0.4955 ODM_C Loss: 0.8571 Total:3.4983 || lr:0.000001 || timer: 0.4631 sec.
iter 123200 || ARM_L Loss: 0.7115 ARM_C Loss: 1.5897 ODM_L Loss: 0.6843 ODM_C Loss: 0.9955 Total:3.9810 || lr:0.000001 || timer: 0.4467 sec.
iter 123300 || ARM_L Loss: 0.8554 ARM_C Loss: 1.7724 ODM_L Loss: 0.7972 ODM_C Loss: 1.1999 Total:4.6248 || lr:0.000001 || timer: 0.4886 sec.
iter 123400 || ARM_L Loss: 0.9353 ARM_C Loss: 1.8467 ODM_L Loss: 0.6872 ODM_C Loss: 1.1728 Total:4.6420 || lr:0.000001 || timer: 0.4477 sec.
iter 123500 || ARM_L Loss: 0.6305 ARM_C Loss: 1.8085 ODM_L Loss: 0.7067 ODM_C Loss: 1.1472 Total:4.2928 || lr:0.000001 || timer: 0.4341 sec.
iter 123600 || ARM_L Loss: 0.9726 ARM_C Loss: 1.7836 ODM_L Loss: 0.8035 ODM_C Loss: 1.1097 Total:4.6694 || lr:0.000001 || timer: 0.4284 sec.
iter 123700 || ARM_L Loss: 0.8345 ARM_C Loss: 1.6023 ODM_L Loss: 0.7317 ODM_C Loss: 1.1416 Total:4.3102 || lr:0.000001 || timer: 0.4729 sec.
iter 123800 || ARM_L Loss: 1.1010 ARM_C Loss: 2.0633 ODM_L Loss: 0.7425 ODM_C Loss: 1.1335 Total:5.0404 || lr:0.000001 || timer: 0.4596 sec.
iter 123900 || ARM_L Loss: 0.7856 ARM_C Loss: 1.5288 ODM_L Loss: 0.6476 ODM_C Loss: 0.9035 Total:3.8655 || lr:0.000001 || timer: 0.4989 sec.
iter 124000 || ARM_L Loss: 0.8127 ARM_C Loss: 1.8270 ODM_L Loss: 0.7405 ODM_C Loss: 1.3387 Total:4.7189 || lr:0.000001 || Saving state, iter: 124000
timer: 0.4402 sec.
iter 124100 || ARM_L Loss: 0.9099 ARM_C Loss: 1.7237 ODM_L Loss: 0.8065 ODM_C Loss: 1.6140 Total:5.0540 || lr:0.000001 || timer: 0.4664 sec.
iter 124200 || ARM_L Loss: 1.1276 ARM_C Loss: 1.8424 ODM_L Loss: 0.6625 ODM_C Loss: 1.0295 Total:4.6619 || lr:0.000001 || timer: 0.4621 sec.
iter 124300 || ARM_L Loss: 1.3130 ARM_C Loss: 1.8395 ODM_L Loss: 0.9977 ODM_C Loss: 1.2853 Total:5.4354 || lr:0.000001 || timer: 0.4633 sec.
iter 124400 || ARM_L Loss: 0.9952 ARM_C Loss: 1.9051 ODM_L Loss: 0.8874 ODM_C Loss: 1.5115 Total:5.2991 || lr:0.000001 || timer: 0.4464 sec.
iter 124500 || ARM_L Loss: 0.8338 ARM_C Loss: 1.7252 ODM_L Loss: 0.9262 ODM_C Loss: 1.2422 Total:4.7275 || lr:0.000001 || timer: 0.4543 sec.
iter 124600 || ARM_L Loss: 0.9634 ARM_C Loss: 1.7243 ODM_L Loss: 0.6941 ODM_C Loss: 1.4593 Total:4.8411 || lr:0.000001 || timer: 0.4523 sec.
iter 124700 || ARM_L Loss: 1.0972 ARM_C Loss: 1.9534 ODM_L Loss: 0.8866 ODM_C Loss: 1.5432 Total:5.4805 || lr:0.000001 || timer: 0.4529 sec.
iter 124800 || ARM_L Loss: 0.7541 ARM_C Loss: 1.5774 ODM_L Loss: 0.5831 ODM_C Loss: 0.7487 Total:3.6634 || lr:0.000001 || timer: 0.4594 sec.
iter 124900 || ARM_L Loss: 1.0118 ARM_C Loss: 1.9129 ODM_L Loss: 1.0026 ODM_C Loss: 1.5950 Total:5.5223 || lr:0.000001 || timer: 0.4531 sec.
iter 125000 || ARM_L Loss: 1.0393 ARM_C Loss: 1.9933 ODM_L Loss: 0.8175 ODM_C Loss: 1.4742 Total:5.3243 || lr:0.000001 || timer: 0.4508 sec.
iter 125100 || ARM_L Loss: 0.7493 ARM_C Loss: 1.6576 ODM_L Loss: 0.7150 ODM_C Loss: 1.1651 Total:4.2871 || lr:0.000001 || timer: 0.4401 sec.
iter 125200 || ARM_L Loss: 0.8144 ARM_C Loss: 2.1429 ODM_L Loss: 0.7038 ODM_C Loss: 1.2165 Total:4.8776 || lr:0.000001 || timer: 0.4604 sec.
iter 125300 || ARM_L Loss: 1.0317 ARM_C Loss: 1.7683 ODM_L Loss: 0.9011 ODM_C Loss: 1.1899 Total:4.8909 || lr:0.000001 || timer: 0.4500 sec.
iter 125400 || ARM_L Loss: 0.8507 ARM_C Loss: 1.6969 ODM_L Loss: 0.8282 ODM_C Loss: 1.1824 Total:4.5582 || lr:0.000001 || timer: 0.4332 sec.
iter 125500 || ARM_L Loss: 1.1253 ARM_C Loss: 1.7526 ODM_L Loss: 0.8875 ODM_C Loss: 1.2164 Total:4.9819 || lr:0.000001 || timer: 0.4945 sec.
iter 125600 || ARM_L Loss: 1.0387 ARM_C Loss: 1.9888 ODM_L Loss: 0.7859 ODM_C Loss: 1.1362 Total:4.9496 || lr:0.000001 || timer: 0.4867 sec.
iter 125700 || ARM_L Loss: 0.7980 ARM_C Loss: 1.5981 ODM_L Loss: 0.7192 ODM_C Loss: 1.3088 Total:4.4241 || lr:0.000001 || timer: 0.4895 sec.
iter 125800 || ARM_L Loss: 0.7486 ARM_C Loss: 1.5393 ODM_L Loss: 0.6622 ODM_C Loss: 1.1877 Total:4.1378 || lr:0.000001 || timer: 0.4408 sec.
iter 125900 || ARM_L Loss: 0.7553 ARM_C Loss: 1.8394 ODM_L Loss: 0.7621 ODM_C Loss: 1.1031 Total:4.4599 || lr:0.000001 || timer: 0.4785 sec.
iter 126000 || ARM_L Loss: 0.9858 ARM_C Loss: 2.0251 ODM_L Loss: 0.8516 ODM_C Loss: 1.0909 Total:4.9534 || lr:0.000001 || timer: 0.4748 sec.
iter 126100 || ARM_L Loss: 0.6842 ARM_C Loss: 1.5953 ODM_L Loss: 0.7292 ODM_C Loss: 0.9422 Total:3.9508 || lr:0.000001 || timer: 0.4392 sec.
iter 126200 || ARM_L Loss: 1.0063 ARM_C Loss: 1.8699 ODM_L Loss: 0.8045 ODM_C Loss: 1.1338 Total:4.8145 || lr:0.000001 || timer: 0.5049 sec.
iter 126300 || ARM_L Loss: 0.7590 ARM_C Loss: 1.5246 ODM_L Loss: 0.6907 ODM_C Loss: 1.0181 Total:3.9925 || lr:0.000001 || timer: 0.4714 sec.
iter 126400 || ARM_L Loss: 0.9789 ARM_C Loss: 1.6672 ODM_L Loss: 0.5824 ODM_C Loss: 1.0722 Total:4.3007 || lr:0.000001 || timer: 0.4521 sec.
iter 126500 || ARM_L Loss: 0.9723 ARM_C Loss: 1.9831 ODM_L Loss: 0.8743 ODM_C Loss: 1.5971 Total:5.4269 || lr:0.000001 || timer: 0.4664 sec.
iter 126600 || ARM_L Loss: 0.9894 ARM_C Loss: 1.7307 ODM_L Loss: 0.6589 ODM_C Loss: 1.0791 Total:4.4581 || lr:0.000001 || timer: 0.4625 sec.
iter 126700 || ARM_L Loss: 0.9807 ARM_C Loss: 1.7452 ODM_L Loss: 0.8462 ODM_C Loss: 1.0764 Total:4.6486 || lr:0.000001 || timer: 0.5052 sec.
iter 126800 || ARM_L Loss: 0.9575 ARM_C Loss: 1.8256 ODM_L Loss: 0.7601 ODM_C Loss: 1.5315 Total:5.0746 || lr:0.000001 || timer: 0.4733 sec.
iter 126900 || ARM_L Loss: 0.8709 ARM_C Loss: 1.6525 ODM_L Loss: 0.8504 ODM_C Loss: 1.2353 Total:4.6091 || lr:0.000001 || timer: 0.4835 sec.
iter 127000 || ARM_L Loss: 0.5084 ARM_C Loss: 1.2481 ODM_L Loss: 0.5518 ODM_C Loss: 0.9041 Total:3.2124 || lr:0.000001 || timer: 0.4373 sec.
iter 127100 || ARM_L Loss: 0.6865 ARM_C Loss: 1.4718 ODM_L Loss: 0.6861 ODM_C Loss: 1.0388 Total:3.8832 || lr:0.000001 || timer: 0.4656 sec.
iter 127200 || ARM_L Loss: 1.2474 ARM_C Loss: 1.9660 ODM_L Loss: 1.0370 ODM_C Loss: 1.3360 Total:5.5864 || lr:0.000001 || timer: 0.4608 sec.
iter 127300 || ARM_L Loss: 0.8200 ARM_C Loss: 1.5442 ODM_L Loss: 0.6718 ODM_C Loss: 0.8248 Total:3.8609 || lr:0.000001 || timer: 0.4304 sec.
iter 127400 || ARM_L Loss: 0.9807 ARM_C Loss: 1.7216 ODM_L Loss: 1.0091 ODM_C Loss: 1.3523 Total:5.0637 || lr:0.000001 || timer: 0.4741 sec.
iter 127500 || ARM_L Loss: 1.0498 ARM_C Loss: 1.8907 ODM_L Loss: 0.6477 ODM_C Loss: 1.1177 Total:4.7060 || lr:0.000001 || timer: 0.5023 sec.
iter 127600 || ARM_L Loss: 1.1665 ARM_C Loss: 1.8597 ODM_L Loss: 0.8910 ODM_C Loss: 1.1706 Total:5.0878 || lr:0.000001 || timer: 0.4932 sec.
iter 127700 || ARM_L Loss: 0.8561 ARM_C Loss: 1.7195 ODM_L Loss: 0.6099 ODM_C Loss: 1.1517 Total:4.3372 || lr:0.000001 || timer: 0.4843 sec.
iter 127800 || ARM_L Loss: 0.6236 ARM_C Loss: 1.3412 ODM_L Loss: 0.6841 ODM_C Loss: 0.8861 Total:3.5350 || lr:0.000001 || timer: 0.4764 sec.
iter 127900 || ARM_L Loss: 1.0419 ARM_C Loss: 1.8596 ODM_L Loss: 1.0192 ODM_C Loss: 1.1532 Total:5.0739 || lr:0.000001 || timer: 0.4525 sec.
iter 128000 || ARM_L Loss: 0.8478 ARM_C Loss: 1.9779 ODM_L Loss: 0.7881 ODM_C Loss: 1.3197 Total:4.9335 || lr:0.000001 || Saving state, iter: 128000
timer: 0.4933 sec.
iter 128100 || ARM_L Loss: 0.9685 ARM_C Loss: 1.8219 ODM_L Loss: 0.9001 ODM_C Loss: 1.1957 Total:4.8862 || lr:0.000001 || timer: 0.4464 sec.
iter 128200 || ARM_L Loss: 1.5744 ARM_C Loss: 1.9053 ODM_L Loss: 0.9480 ODM_C Loss: 1.1717 Total:5.5993 || lr:0.000001 || timer: 0.4888 sec.
iter 128300 || ARM_L Loss: 0.8286 ARM_C Loss: 1.6522 ODM_L Loss: 0.5140 ODM_C Loss: 1.1329 Total:4.1277 || lr:0.000001 || timer: 0.4493 sec.
iter 128400 || ARM_L Loss: 0.8125 ARM_C Loss: 1.8932 ODM_L Loss: 0.8028 ODM_C Loss: 1.3191 Total:4.8276 || lr:0.000001 || timer: 0.4409 sec.
iter 128500 || ARM_L Loss: 0.4785 ARM_C Loss: 1.3678 ODM_L Loss: 0.5402 ODM_C Loss: 0.7713 Total:3.1578 || lr:0.000001 || timer: 0.4462 sec.
iter 128600 || ARM_L Loss: 0.7656 ARM_C Loss: 1.8159 ODM_L Loss: 0.7424 ODM_C Loss: 1.0593 Total:4.3832 || lr:0.000001 || timer: 0.4906 sec.
iter 128700 || ARM_L Loss: 0.9710 ARM_C Loss: 1.8136 ODM_L Loss: 0.9098 ODM_C Loss: 1.5547 Total:5.2492 || lr:0.000001 || timer: 0.4552 sec.
iter 128800 || ARM_L Loss: 0.7541 ARM_C Loss: 1.6214 ODM_L Loss: 0.6859 ODM_C Loss: 0.8975 Total:3.9589 || lr:0.000001 || timer: 0.4417 sec.
iter 128900 || ARM_L Loss: 1.1272 ARM_C Loss: 1.9437 ODM_L Loss: 0.9861 ODM_C Loss: 1.2193 Total:5.2762 || lr:0.000001 || timer: 0.4650 sec.
iter 129000 || ARM_L Loss: 0.8699 ARM_C Loss: 1.8123 ODM_L Loss: 0.8458 ODM_C Loss: 1.2214 Total:4.7495 || lr:0.000001 || timer: 0.4653 sec.
iter 129100 || ARM_L Loss: 1.1843 ARM_C Loss: 1.8435 ODM_L Loss: 0.9493 ODM_C Loss: 1.2105 Total:5.1876 || lr:0.000001 || timer: 0.5414 sec.
iter 129200 || ARM_L Loss: 0.7727 ARM_C Loss: 1.5965 ODM_L Loss: 0.8129 ODM_C Loss: 1.1018 Total:4.2839 || lr:0.000001 || timer: 0.5299 sec.
iter 129300 || ARM_L Loss: 0.7442 ARM_C Loss: 1.7418 ODM_L Loss: 0.6281 ODM_C Loss: 1.0732 Total:4.1872 || lr:0.000001 || timer: 0.4433 sec.
iter 129400 || ARM_L Loss: 1.3455 ARM_C Loss: 2.0386 ODM_L Loss: 0.9745 ODM_C Loss: 1.4132 Total:5.7719 || lr:0.000001 || timer: 0.4459 sec.
iter 129500 || ARM_L Loss: 0.9467 ARM_C Loss: 1.9207 ODM_L Loss: 0.8565 ODM_C Loss: 1.3660 Total:5.0898 || lr:0.000001 || timer: 0.4386 sec.
iter 129600 || ARM_L Loss: 0.8679 ARM_C Loss: 1.5544 ODM_L Loss: 0.6325 ODM_C Loss: 1.4567 Total:4.5116 || lr:0.000001 || timer: 0.4460 sec.
iter 129700 || ARM_L Loss: 0.8878 ARM_C Loss: 1.6692 ODM_L Loss: 0.7842 ODM_C Loss: 1.0871 Total:4.4283 || lr:0.000001 || timer: 0.4479 sec.
iter 129800 || ARM_L Loss: 0.9309 ARM_C Loss: 1.6601 ODM_L Loss: 0.8217 ODM_C Loss: 1.1633 Total:4.5760 || lr:0.000001 || timer: 0.4552 sec.
iter 129900 || ARM_L Loss: 0.8987 ARM_C Loss: 1.7485 ODM_L Loss: 0.8841 ODM_C Loss: 1.2449 Total:4.7761 || lr:0.000001 || timer: 0.4780 sec.
iter 130000 || ARM_L Loss: 0.5652 ARM_C Loss: 1.3297 ODM_L Loss: 0.5132 ODM_C Loss: 0.8450 Total:3.2531 || lr:0.000001 || timer: 0.4703 sec.
iter 130100 || ARM_L Loss: 0.8122 ARM_C Loss: 1.8164 ODM_L Loss: 0.7484 ODM_C Loss: 1.1018 Total:4.4788 || lr:0.000001 || timer: 0.4365 sec.
iter 130200 || ARM_L Loss: 0.9266 ARM_C Loss: 1.5941 ODM_L Loss: 0.5613 ODM_C Loss: 0.7524 Total:3.8345 || lr:0.000001 || timer: 0.4537 sec.
iter 130300 || ARM_L Loss: 1.3780 ARM_C Loss: 2.0153 ODM_L Loss: 1.0265 ODM_C Loss: 1.3035 Total:5.7234 || lr:0.000001 || timer: 0.4441 sec.
iter 130400 || ARM_L Loss: 0.8643 ARM_C Loss: 1.8265 ODM_L Loss: 0.8333 ODM_C Loss: 1.5351 Total:5.0592 || lr:0.000001 || timer: 0.5124 sec.
iter 130500 || ARM_L Loss: 1.1067 ARM_C Loss: 1.8565 ODM_L Loss: 0.9106 ODM_C Loss: 1.2226 Total:5.0964 || lr:0.000001 || timer: 0.4478 sec.
iter 130600 || ARM_L Loss: 1.0169 ARM_C Loss: 1.5790 ODM_L Loss: 0.5304 ODM_C Loss: 0.7751 Total:3.9014 || lr:0.000001 || timer: 0.4548 sec.
iter 130700 || ARM_L Loss: 0.8018 ARM_C Loss: 1.6612 ODM_L Loss: 0.6618 ODM_C Loss: 1.0629 Total:4.1877 || lr:0.000001 || timer: 0.4319 sec.
iter 130800 || ARM_L Loss: 1.0458 ARM_C Loss: 1.8981 ODM_L Loss: 0.7799 ODM_C Loss: 0.9607 Total:4.6844 || lr:0.000001 || timer: 0.4526 sec.
iter 130900 || ARM_L Loss: 1.1154 ARM_C Loss: 1.8310 ODM_L Loss: 0.9467 ODM_C Loss: 1.3416 Total:5.2346 || lr:0.000001 || timer: 0.4381 sec.
iter 131000 || ARM_L Loss: 1.0733 ARM_C Loss: 2.0199 ODM_L Loss: 0.8667 ODM_C Loss: 1.1440 Total:5.1039 || lr:0.000001 || timer: 0.4302 sec.
iter 131100 || ARM_L Loss: 0.6732 ARM_C Loss: 1.4861 ODM_L Loss: 0.5709 ODM_C Loss: 0.9987 Total:3.7288 || lr:0.000001 || timer: 0.4966 sec.
iter 131200 || ARM_L Loss: 0.7720 ARM_C Loss: 1.5887 ODM_L Loss: 0.8020 ODM_C Loss: 1.0061 Total:4.1688 || lr:0.000001 || timer: 0.4370 sec.
iter 131300 || ARM_L Loss: 0.8429 ARM_C Loss: 1.7978 ODM_L Loss: 0.7714 ODM_C Loss: 1.0886 Total:4.5008 || lr:0.000001 || timer: 0.4558 sec.
iter 131400 || ARM_L Loss: 0.7269 ARM_C Loss: 1.6313 ODM_L Loss: 0.8020 ODM_C Loss: 1.1419 Total:4.3020 || lr:0.000001 || timer: 0.5398 sec.
iter 131500 || ARM_L Loss: 0.8114 ARM_C Loss: 1.8710 ODM_L Loss: 0.7421 ODM_C Loss: 1.1454 Total:4.5700 || lr:0.000001 || timer: 0.4435 sec.
iter 131600 || ARM_L Loss: 1.0948 ARM_C Loss: 1.7289 ODM_L Loss: 1.1375 ODM_C Loss: 1.7240 Total:5.6853 || lr:0.000001 || timer: 0.4402 sec.
iter 131700 || ARM_L Loss: 0.9621 ARM_C Loss: 1.7981 ODM_L Loss: 0.7824 ODM_C Loss: 1.0654 Total:4.6080 || lr:0.000001 || timer: 0.4598 sec.
iter 131800 || ARM_L Loss: 1.0779 ARM_C Loss: 1.7764 ODM_L Loss: 0.8167 ODM_C Loss: 1.3697 Total:5.0408 || lr:0.000001 || timer: 0.4511 sec.
iter 131900 || ARM_L Loss: 0.9208 ARM_C Loss: 1.8652 ODM_L Loss: 0.8067 ODM_C Loss: 1.3531 Total:4.9459 || lr:0.000001 || timer: 0.4600 sec.
iter 132000 || ARM_L Loss: 1.1123 ARM_C Loss: 2.1057 ODM_L Loss: 0.8025 ODM_C Loss: 1.3241 Total:5.3446 || lr:0.000001 || Saving state, iter: 132000
timer: 0.4546 sec.
iter 132100 || ARM_L Loss: 0.5507 ARM_C Loss: 1.4630 ODM_L Loss: 0.5705 ODM_C Loss: 0.9581 Total:3.5423 || lr:0.000001 || timer: 0.4450 sec.
iter 132200 || ARM_L Loss: 0.9514 ARM_C Loss: 2.0476 ODM_L Loss: 0.8145 ODM_C Loss: 1.4908 Total:5.3043 || lr:0.000001 || timer: 0.4691 sec.
iter 132300 || ARM_L Loss: 1.1847 ARM_C Loss: 1.9384 ODM_L Loss: 0.9328 ODM_C Loss: 1.2017 Total:5.2576 || lr:0.000001 || timer: 0.4639 sec.
iter 132400 || ARM_L Loss: 0.9056 ARM_C Loss: 1.6042 ODM_L Loss: 0.7159 ODM_C Loss: 1.2094 Total:4.4351 || lr:0.000001 || timer: 0.4579 sec.
iter 132500 || ARM_L Loss: 1.0718 ARM_C Loss: 1.9216 ODM_L Loss: 0.8925 ODM_C Loss: 1.3562 Total:5.2421 || lr:0.000001 || timer: 0.4718 sec.
iter 132600 || ARM_L Loss: 0.8073 ARM_C Loss: 1.8418 ODM_L Loss: 0.8493 ODM_C Loss: 1.2641 Total:4.7626 || lr:0.000001 || timer: 0.4468 sec.
iter 132700 || ARM_L Loss: 1.0728 ARM_C Loss: 1.9436 ODM_L Loss: 0.9514 ODM_C Loss: 1.5347 Total:5.5025 || lr:0.000001 || timer: 0.4321 sec.
iter 132800 || ARM_L Loss: 1.1695 ARM_C Loss: 1.8688 ODM_L Loss: 1.0188 ODM_C Loss: 1.5273 Total:5.5844 || lr:0.000001 || timer: 0.4650 sec.
iter 132900 || ARM_L Loss: 1.1502 ARM_C Loss: 1.7476 ODM_L Loss: 1.0159 ODM_C Loss: 1.2908 Total:5.2045 || lr:0.000001 || timer: 0.5224 sec.
iter 133000 || ARM_L Loss: 1.2985 ARM_C Loss: 2.1685 ODM_L Loss: 0.7600 ODM_C Loss: 1.2111 Total:5.4382 || lr:0.000001 || timer: 0.4250 sec.
iter 133100 || ARM_L Loss: 0.7629 ARM_C Loss: 1.8633 ODM_L Loss: 0.5834 ODM_C Loss: 0.9850 Total:4.1945 || lr:0.000001 || timer: 0.4432 sec.
iter 133200 || ARM_L Loss: 0.8382 ARM_C Loss: 1.7660 ODM_L Loss: 0.7992 ODM_C Loss: 0.9814 Total:4.3848 || lr:0.000001 || timer: 0.4411 sec.
iter 133300 || ARM_L Loss: 1.1266 ARM_C Loss: 1.8793 ODM_L Loss: 0.8607 ODM_C Loss: 1.3079 Total:5.1745 || lr:0.000001 || timer: 0.4595 sec.
iter 133400 || ARM_L Loss: 0.8923 ARM_C Loss: 1.7175 ODM_L Loss: 0.6368 ODM_C Loss: 0.7868 Total:4.0334 || lr:0.000001 || timer: 0.4550 sec.
iter 133500 || ARM_L Loss: 1.0157 ARM_C Loss: 1.8772 ODM_L Loss: 0.6281 ODM_C Loss: 0.9247 Total:4.4456 || lr:0.000001 || timer: 0.5124 sec.
iter 133600 || ARM_L Loss: 0.9348 ARM_C Loss: 1.6721 ODM_L Loss: 0.6912 ODM_C Loss: 1.0967 Total:4.3948 || lr:0.000001 || timer: 0.4784 sec.
iter 133700 || ARM_L Loss: 0.8258 ARM_C Loss: 1.5740 ODM_L Loss: 0.8920 ODM_C Loss: 1.0743 Total:4.3661 || lr:0.000001 || timer: 0.4541 sec.
iter 133800 || ARM_L Loss: 1.1474 ARM_C Loss: 1.8459 ODM_L Loss: 1.0083 ODM_C Loss: 1.1412 Total:5.1427 || lr:0.000001 || timer: 0.4537 sec.
iter 133900 || ARM_L Loss: 0.6540 ARM_C Loss: 1.3805 ODM_L Loss: 0.5928 ODM_C Loss: 0.9117 Total:3.5390 || lr:0.000001 || timer: 0.4379 sec.
iter 134000 || ARM_L Loss: 0.8291 ARM_C Loss: 1.8438 ODM_L Loss: 0.7503 ODM_C Loss: 1.0044 Total:4.4276 || lr:0.000001 || timer: 0.5257 sec.
iter 134100 || ARM_L Loss: 0.7155 ARM_C Loss: 1.5887 ODM_L Loss: 0.6644 ODM_C Loss: 1.0876 Total:4.0563 || lr:0.000001 || timer: 0.4603 sec.
iter 134200 || ARM_L Loss: 1.2864 ARM_C Loss: 2.0319 ODM_L Loss: 1.1313 ODM_C Loss: 1.7936 Total:6.2432 || lr:0.000001 || timer: 0.5016 sec.
iter 134300 || ARM_L Loss: 0.8588 ARM_C Loss: 1.7410 ODM_L Loss: 0.7127 ODM_C Loss: 1.0240 Total:4.3364 || lr:0.000001 || timer: 0.4685 sec.
iter 134400 || ARM_L Loss: 0.9146 ARM_C Loss: 1.7138 ODM_L Loss: 0.8766 ODM_C Loss: 1.0145 Total:4.5196 || lr:0.000001 || timer: 0.4724 sec.
iter 134500 || ARM_L Loss: 1.4278 ARM_C Loss: 1.8672 ODM_L Loss: 1.1281 ODM_C Loss: 1.6640 Total:6.0870 || lr:0.000001 || timer: 0.4270 sec.
iter 134600 || ARM_L Loss: 0.8681 ARM_C Loss: 1.6731 ODM_L Loss: 0.6746 ODM_C Loss: 1.1467 Total:4.3626 || lr:0.000001 || timer: 0.4475 sec.
iter 134700 || ARM_L Loss: 0.8447 ARM_C Loss: 1.8821 ODM_L Loss: 0.8014 ODM_C Loss: 1.3530 Total:4.8812 || lr:0.000001 || timer: 0.4418 sec.
iter 134800 || ARM_L Loss: 0.8627 ARM_C Loss: 1.7464 ODM_L Loss: 0.8929 ODM_C Loss: 1.5833 Total:5.0852 || lr:0.000001 || timer: 0.4657 sec.
iter 134900 || ARM_L Loss: 0.9725 ARM_C Loss: 1.8620 ODM_L Loss: 0.8672 ODM_C Loss: 1.0481 Total:4.7498 || lr:0.000001 || timer: 0.4953 sec.
iter 135000 || ARM_L Loss: 1.1550 ARM_C Loss: 1.7820 ODM_L Loss: 0.7341 ODM_C Loss: 1.0527 Total:4.7239 || lr:0.000001 || 
